"","X","admin2codes","month.dep","interview.month","fmp.name","fmp.latitude","fmp.longitude","direction","dep.country","dep.adm1","dep.adm1.pcode","dep.adm2","dep.adm2.pcode","dep.iscamp","dep.camp","dest.country","dest.adm1","dest.adm1.pcode","dest.adm2","dest.adm2.pcode","dest.iscamp","dest.camp","dest.habres","lmt.migration","time.atdep","time.atdest","registered.refugees","return.relocation","forced.displacement","reason","reason.subtype","transport","groups","total.ind","female.04","female.517","female.1859","female.60","male.04","male.517","male.1859","male.60","nationality.first","nationality.second","nationality.third","nationality.first.ind","nationality.second.ind","nationality.third.ind","nationality.ssd.ind","dep.lon","dep.lat","distance_travelled","dep.date","dep.month","rain.dep.month","rain.month.before","rain.two.months.before","rain.sum.2.months","rain.sum.3.months","temp.dep.month","temp.month.before","temp.two.months.before","temp.sum.2.months","temp.sum.3.months","population2021","mig.per.1000000","rel.rain.dep.month","rel.rain.month.before","rel.rain.two.months.before","rel.rain.sum.2.months","rel.rain.sum.3.months","rel.temp.dep.month","rel.temp.month.before","rel.temp.two.months.before","rel.temp.sum.2.months","rel.temp.sum.3.months","conflict_deaths"
"1358",1358,"SD04115","2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,5.3,11.8,6.4,18.2,19.8,19.7666666666667,25.6333333333333,19.7833333333333,21.7333333333333,626726,0,1.1,5.3,11.8,17.1,28.9,-13.4447457142857,-13.4434204761904,-9.98641380952377,-13.4440830952381,-12.2915266666666,0
"1359",1359,"SD10072","2019-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,22.6,69.4,32.7,102.1,20.8333333333333,25.5333333333333,31.0666666666667,23.1833333333333,25.8111111111111,85542,0,-32.9647605088182,8.7023949175455,62.7545940550909,71.4569889726364,134.211583027727,-8.72350238095237,-6.15983238095237,-4.38955476190474,-7.44166738095237,-6.42429650793649,0
"1360",1360,"SD10072","2020-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,9.2,22.1,35.6,57.7,21.5,20.9666666666667,25.2,21.2333333333333,22.5555555555556,85542,0,15.5348977514545,-33.8647605088182,8.2023949175455,-25.6623655912727,-17.4599706737272,-6.7772685714286,-8.59016904761904,-6.4931657142857,-7.68371880952382,-7.28686777777778,0
"1361",1361,"SD10072","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1,26.4,9.2,60.5,69.7,22.6666666666667,21.3333333333333,21.2333333333333,22,21.7444444444444,85542,0,32.7280547304,15.5348977514545,-33.8647605088182,-18.3298627573637,-52.1946232661819,-6.53725047619043,-6.94393523809527,-8.32350238095237,-6.74059285714285,-7.26822936507936,0
"1362",1362,"SD10072","2020-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.7,34.1,26.4,141.8,168.2,27.2666666666667,22.4666666666667,21.5,24.8666666666667,23.7444444444444,85542,0,106.358113391545,32.7280547304,15.5348977514545,48.2629524818545,63.797850233309,-4.21413190476193,-6.73725047619044,-6.7772685714286,-5.47569119047619,-5.90955031746032,0
"1363",1363,"SD10072","2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8,107.9,34.1,200.7,234.8,27.2666666666667,27.3333333333333,22.6666666666667,27.3,25.7555555555556,85542,0,87.0524441889818,106.558113391545,32.7280547304,139.286168121945,172.014222852345,-6.28594333333334,-4.14746523809527,-6.53725047619043,-5.2167042857143,-5.65688634920635,0
"1364",1364,"SD10072","2020-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.8,92.8,107.9,222.6,330.5,39.0666666666667,27.2666666666667,27.3333333333333,33.1666666666667,31.2222222222222,85542,0,118.362072436182,87.0524441889818,106.558113391545,193.610557580527,300.168670972073,1.88118380952377,-6.28594333333334,-4.14746523809527,-2.20237976190478,-2.85074158730161,0
"1365",1365,"SD10072","2020-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.9,129.6,93,388.5,481.5,40.8333333333333,39.4,27.3666666666667,40.1166666666667,35.8666666666667,85542,0,256.505816217818,118.162072436182,87.2524441889818,205.414516625164,292.666960814145,0.337173333333332,2.2145171428571,-6.18594333333333,1.27584523809521,-1.21141761904763,0
"1366",1366,"SD10072","2020-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1,258.9,129.6,394,523.6,40.8666666666667,40.8333333333333,39.4,40.85,40.3666666666667,85542,0,118.174291325454,256.505816217818,118.162072436182,374.667888654,492.829961090182,1.20076809523807,0.337173333333332,2.2145171428571,0.7689707142857,1.2508195238095,0
"1367",1367,"SD10072","2020-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.9,140.2,258,505.1,763.1,38.1333333333333,40.8666666666667,40.8,39.5,39.9333333333333,85542,0,323.420038780909,123.274291325454,255.605816217818,378.880107543273,634.485923761091,-0.457296666666664,1.20076809523807,0.303839999999994,0.371735714285702,0.349103809523799,0
"1368",1368,"SD10072","2020-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,350.7,158,637.7,795.7,36.0333333333333,38.2333333333333,40.7333333333333,37.1333333333333,38.3333333333333,85542,0,280.978738687273,309.220038780909,141.074291325455,450.294330106364,591.368621431818,-2.29769523809527,-0.357296666666663,1.06743476190474,-1.32749595238096,-0.529185714285731,0
"1369",1369,"SD10072","2020-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,287,350.7,527,877.7,27.9666666666667,36.0333333333333,38.2333333333333,32,34.0777777777778,85542,0,233.354594055091,280.978738687273,309.220038780909,590.198777468182,899.418816249091,-7.48955476190474,-2.29769523809527,-0.357296666666663,-4.893625,-3.38151555555556,0
"1370",1370,"SD10072","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,234.4,292,246.8,538.8,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,85542,0,-1.4976050824545,227.754594055091,285.978738687273,513.733332742364,799.712071429636,-5.65983238095237,-7.68955476190474,-2.49769523809526,-6.67469357142855,-5.28236079365079,0
"1371",1371,"SD10072","2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12.4,234.4,16.4,250.8,19.9666666666667,26.0333333333333,27.7666666666667,23,24.5888888888889,85542,0,-39.0647605088182,-1.4976050824545,227.754594055091,226.256988972636,454.011583027727,-9.59016904761904,-5.65983238095237,-7.68955476190474,-7.6250007142857,-7.64651873015871,0
"1372",1372,"SD10072","2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,4,12.1,5.1,17.2,19.8,19.7666666666667,25.6333333333333,19.7833333333333,21.7333333333333,85542,0,-9.7651022485455,-39.0647605088182,-1.7976050824545,-40.8623655912727,-42.6599706737272,-8.4772685714286,-9.79016904761903,-6.05983238095237,-9.13371880952382,-8.10909,0
"1373",1373,"SD09051","2019-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,29.1,75.9,40.5,116.4,20.8333333333333,25.5333333333333,31.0666666666667,23.1833333333333,25.8111111111111,349077,0,11.4,28.5122174117273,58.5940836055455,87.1063010172728,145.700384622818,-13.8522295238096,-11.2950866666667,-5.71413619047624,-12.5736580952381,-10.2871507936508,0
"1374",1374,"SD09051","2020-01-01","2020-01-01","Tonga Bus Stop",9.479,31.046,"Incoming","SDN","White Nile","SD09","El Jabalian","SD09051",1,"Al Alagaya","SSD","Jonglei","SS03","Fangak","SS0306",0,NA,1,0,"5+ Years","Unknown",1,0,1,"Conflict Displacement","Insecurity Targeted Violence","Motorbike",1,3,1,0,1,0,0,0,1,0,"SSD","None","None",3,0,0,3,NA,NA,NA,18274.7343389131,"2020-01-01",28.4,10.5,28.6,38.9,67.5,21.5,20.9666666666667,25.2,21.2333333333333,22.5555555555556,349077,8.5940924208699,28.4,10.5,28.0122174117273,38.5122174117273,66.5244348234546,-12.5612228571429,-13.7188961904762,-11.62842,-13.1400595238096,-12.6361796825397,0
"1375",1375,"SD09051","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,28.4,10.5,59.4,69.9,22.6666666666667,21.3333333333333,21.2333333333333,22,21.7444444444444,349077,0,31,28.4,10.5,38.9,49.4,-14.3416476190476,-12.7278895238096,-13.4522295238096,-13.5347685714286,-13.5072555555556,0
"1376",1376,"SD09051","2020-03-01","2020-03-01","Tonga Bus Stop",9.479,31.046,"Incoming","SDN","White Nile","SD09","El Jabalian","SD09051",1,"Al Alagaya","SSD","Upper Nile","SS07","Panyikang","SS0710",0,NA,1,1,"5+ Years","Indefinite",1,0,1,"Conflict Displacement","Insecurity Targeted Violence","Boat",1,7,0,1,1,0,0,3,2,0,"SSD","None","None",7,0,0,7,NA,NA,NA,18332.4686778261,"2020-03-01",108.8,31,28.4,139.8,168.2,27.2666666666667,22.4666666666667,21.5,24.8666666666667,23.7444444444444,349077,20.0528823153631,108.764405964455,31,28.4,59.4,87.8,-12.8663633333333,-14.5416476190476,-12.5612228571429,-13.7040054761905,-13.323077936508,0
"1377",1377,"SD09051","2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.1,109,31,215.1,246.1,27.2666666666667,27.3333333333333,22.6666666666667,27.3,25.7555555555556,349077,0,105.583405442727,108.964405964455,31,139.964405964455,170.964405964455,-14.2155704761904,-12.7996966666667,-14.3416476190476,-13.5076335714286,-13.7856382539682,0
"1378",1378,"SD09051","2020-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,106.1,109,222.1,331.1,39.0666666666667,27.2666666666667,27.3333333333333,33.1666666666667,31.2222222222222,349077,0,99.5531513369091,105.583405442727,108.964405964455,214.547811407182,323.512217371636,-1.13363476190473,-14.2155704761904,-12.7996966666667,-7.67460261904758,-9.38296730158728,0
"1379",1379,"SD09051","2020-06-01","2020-06-01","Renk North Checkpoint",11.781,32.812,"Incoming","SDN","White Nile","SD09","El Jabalian","SD09051",1,"Al Alagaya","SSD","Upper Nile","SS07","Malakal","SS0707",0,NA,1,1,"1-5 Years",">1 Year",1,0,1,"Conflict Displacement","Insecurity Generalised Violence","Taxi Or Car",3,17,1,4,7,0,2,3,0,0,"SSD","None","None",17,0,0,17,NA,NA,NA,18427.8671694565,"2020-06-01",263.9,115.8,106.1,379.7,485.8,40.8333333333333,39.4,27.3666666666667,40.1166666666667,35.8666666666667,349077,48.6998570515961,205.407937469818,99.3531513369091,105.583405442727,204.936556779636,310.519962222364,3.38284190476194,-0.800301428571402,-14.1155704761904,1.29127023809527,-3.8443433333333,0
"1380",1380,"SD09051","2020-07-01","2020-07-01","Renk North Checkpoint",11.781,32.812,"Incoming","SDN","White Nile","SD09","El Jabalian","SD09051",1,"Al Alagaya","SSD","Upper Nile","SS07","Renk","SS0711",0,NA,1,0.666666666666667,"1-5 Years","Indefinite",0.666666666666667,0,1,"Conflict Displacement","Personal Insecurity Because Of Generalised Violence (area Unsafe)","Taxi Or Car",4,28,1,8,9,0,3,3,4,0,"SSD","None","None",28,0,0,28,NA,NA,NA,18457.8671694565,"2020-07-01",107.4,263.9,115.8,371.3,487.1,40.8666666666667,40.8333333333333,39.4,40.85,40.3666666666667,349077,80.2115292614523,15.0127989145455,205.407937469818,99.3531513369091,304.761088806727,404.114240143636,5.96341666666667,3.38284190476194,-0.800301428571402,4.6731292857143,2.8486523809524,0
"1381",1381,"SD09051","2020-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.4,112.5,263,468.9,731.9,38.1333333333333,40.8666666666667,40.8,39.5,39.9333333333333,349077,0,202.138814180909,20.1127989145455,204.507937469818,224.620736384364,429.128673854182,6.16508047619043,5.96341666666667,3.3495085714286,6.06424857142855,5.15933523809523,0
"1382",1382,"SD09051","2020-09-01","2020-09-01","Renk North Checkpoint",11.781,32.812,"Incoming","SDN","White Nile","SD09","El Jabalian","SD09051",1,"Al Alagaya","SSD","Upper Nile","SS07","Renk","SS0711",0,NA,1,1,"1-5 Years",">1 Year",1,0,1,"Conflict Displacement","Insecurity Generalised Violence","Taxi Or Car",2,11,1,3,4,0,0,1,2,0,"SSD","None","None",11,0,0,11,NA,NA,NA,18519.8671694565,"2020-09-01",289.1,349.8,120.4,638.9,759.3,36.0333333333333,38.2333333333333,40.7333333333333,37.1333333333333,38.3333333333333,349077,31.5116722098563,229.229389017273,195.538814180909,28.0127989145455,223.551613095455,251.56441201,1.94338619047623,6.26508047619043,5.83008333333333,4.10423333333333,4.67951666666667,0
"1383",1383,"SD09051","2020-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.6,289.1,349.8,545.7,895.5,27.9666666666667,36.0333333333333,38.2333333333333,32,34.0777777777778,349077,0,239.294083605546,229.229389017273,195.538814180909,424.768203198182,620.307017379091,-8.81413619047624,1.94338619047623,6.26508047619043,-3.435375,-0.201889841269857,0
"1384",1384,"SD09051","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,251,294.1,264.9,559,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,349077,0,13.3122174117273,233.694083605546,234.229389017273,467.923472622818,702.152861640091,-10.7950866666667,-9.01413619047624,1.74338619047624,-9.90461142857145,-6.02194555555555,0
"1385",1385,"SD09051","2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,13.9,251,19.2,270.2,19.9666666666667,26.0333333333333,27.7666666666667,23,24.5888888888889,349077,0,5.3,13.3122174117273,233.694083605546,247.006301017273,480.700384622818,-14.7188961904762,-10.7950866666667,-9.01413619047624,-12.7569914285714,-11.509373015873,0
"1386",1386,"SD09051","2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,5.3,13.9,6.5,20.4,19.8,19.7666666666667,25.6333333333333,19.7833333333333,21.7333333333333,349077,0,1.2,5.3,13.3122174117273,18.6122174117273,31.9244348234545,-14.2612228571429,-14.9188961904762,-11.1950866666667,-14.5900595238096,-13.4584019047619,0
"1387",1387,"SD16014","2019-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,28.6,74.8,39.8,114.6,20.8333333333333,25.5333333333333,31.0666666666667,23.1833333333333,25.8111111111111,64509,0,11.2,28.6,74.6449896019091,103.244989601909,177.889979203818,-7.12516238095237,-6.36204952380956,-8.05396190476193,-6.74360595238097,-7.18039126984129,0
"1388",1388,"SD16014","2020-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,10.3,28.1,33.8,61.9,21.5,20.9666666666667,25.2,21.2333333333333,22.5555555555556,64509,0,23.5,10.3,28.1,38.4,66.5,-6.1376485714286,-6.99182904761904,-6.6953828571429,-6.56473880952382,-6.60828682539684,0
"1389",1389,"SD16014","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8,23.5,10.3,60.3,70.6,22.6666666666667,21.3333333333333,21.2333333333333,22,21.7444444444444,64509,0,36.8,23.5,10.3,33.8,44.1,-6.97937904761903,-6.30431523809527,-6.72516238095237,-6.64184714285715,-6.66961888888889,0
"1390",1390,"SD16014","2020-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.3,36.8,23.5,156.1,179.6,27.2666666666667,22.4666666666667,21.5,24.8666666666667,23.7444444444444,64509,0,119.3,36.8,23.5,60.3,83.8,-6.31595333333333,-7.17937904761904,-6.1376485714286,-6.74766619047618,-6.54432698412699,0
"1391",1391,"SD16014","2020-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9,119.5,36.8,218.4,255.2,27.2666666666667,27.3333333333333,22.6666666666667,27.3,25.7555555555556,64509,0,98.9,119.5,36.8,156.3,193.1,-10.1499361904762,-6.24928666666667,-6.97937904761903,-8.19961142857145,-7.79286730158731,0
"1392",1392,"SD16014","2020-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1,98.9,119.5,232,351.5,39.0666666666667,27.2666666666667,27.3333333333333,33.1666666666667,31.2222222222222,64509,0,132.881185083091,98.9,119.5,218.4,337.9,-2.59336904761903,-10.1499361904762,-6.24928666666667,-6.37165261904763,-6.33086396825398,0
"1393",1393,"SD16014","2020-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.9,132.9,98.9,388.8,487.7,40.8333333333333,39.4,27.3666666666667,40.1166666666667,35.8666666666667,64509,0,255.9,132.681185083091,98.9,231.581185083091,330.481185083091,-2.81379809523806,-2.2600357142857,-10.0499361904762,-2.53691690476188,-5.04125666666666,0
"1394",1394,"SD16014","2020-07-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.5,255.9,132.9,387.4,520.3,40.8666666666667,40.8333333333333,39.4,40.85,40.3666666666667,64509,0,129.719606270455,255.9,132.681185083091,388.581185083091,521.262370166182,-1.43257190476194,-2.81379809523806,-2.2600357142857,-2.123185,-2.1688019047619,0
"1395",1395,"SD16014","2020-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383.5,132.6,255,516.1,771.1,38.1333333333333,40.8666666666667,40.8,39.5,39.9333333333333,64509,0,376.403946531818,130.819606270455,255,385.819606270455,640.819606270455,-3.89775523809526,-1.43257190476194,-2.8471314285714,-2.6651635714286,-2.72581952380953,0
"1396",1396,"SD16014","2020-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.6,369.3,150.2,658.9,809.1,36.0333333333333,38.2333333333333,40.7333333333333,37.1333333333333,38.3333333333333,64509,0,289.378019593636,362.203946531818,148.419606270455,510.623552802273,659.043159072727,-6.02620238095237,-3.79775523809526,-1.56590523809527,-4.91197880952382,-3.79662095238097,0
"1397",1397,"SD16014","2020-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.8,289.6,369.3,550.4,919.7,27.9666666666667,36.0333333333333,38.2333333333333,32,34.0777777777778,64509,0,260.644989601909,289.378019593636,362.203946531818,651.581966125455,1013.78591265727,-11.1539619047619,-6.02620238095237,-3.79775523809526,-8.59008214285715,-6.99263984126986,0
"1398",1398,"SD16014","2020-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,255.2,294.6,268.9,563.5,26.0333333333333,27.7666666666667,35.8333333333333,26.9,29.8777777777778,64509,0,13.7,255.044989601909,294.378019593636,549.423009195546,843.801028789182,-5.86204952380956,-11.3539619047619,-6.22620238095237,-8.60800571428575,-7.81407126984129,0
"1399",1399,"SD16014","2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,13.7,255.2,19,274.2,19.9666666666667,26.0333333333333,27.7666666666667,23,24.5888888888889,64509,0,5.3,13.7,255.044989601909,268.744989601909,523.789979203818,-7.99182904761904,-5.86204952380956,-11.3539619047619,-6.9269392857143,-8.40261349206351,0
